date,currency_code,Country,local_price,dollar_ex,dollar_price,Year,Code,gdp_growth,GDP_Per_Capita,GDP,country_code,region,sub_region,GDP_log10
7/1/2015,ILS,Israel,17.5,3,5.83,2015,ISR,3.44461203,34333.3619,2.99157E+11,376,Asia,Western Asia,
7/1/2015,EUR,Italy,4,1,4,2015,ITA,1.68418261,35029.42642,2.12057E+12,380,Europe,Southern Europe,12.32645183
7/1/2015,JPY,Japan,370,123,3.01,2015,JPN,1.928757251,48438.83458,6.14136E+12,392,Asia,Eastern Asia,
7/1/2015,MYR,Malaysia,7.65,3,2.55,2015,MYS,5.897009293,11720.73863,3.64574E+11,458,Asia,South-eastern Asia,
7/1/2015,MXN,Mexico,49,15,3.27,2015,MEX,2.069715185,10297.58621,1.28491E+12,484,Americas,Latin America and the Caribbean,
7/1/2015,EUR,Netherlands,3.45,1,3.45,2015,NLD,2.91090257,53942.08508,9.24098E+11,528,Europe,Western Europe,11.96571795
7/1/2015,NZD,New Zealand,5.9,1,5.9,2015,NZL,3.128460818,37678.35685,1.80626E+11,554,Oceania,Australia and New Zealand,
7/1/2015,NOK,Norway,46,8,5.75,2015,NOR,1.980437749,91451.35052,4.82586E+11,578,Europe,Northern Europe,11.68357458
7/1/2015,PKR,Pakistan,350,101,3.47,2015,PAK,5.700621241,1158.540425,2.40857E+11,586,Asia,Southern Asia,
7/1/2015,PEN,Peru,10,3,3.33,2015,PER,2.519088535,6314.672102,1.9856E+11,604,Americas,Latin America and the Caribbean,
7/1/2015,PHP,Philippines,163,45,3.62,2015,PHL,6.677553566,2884.380594,3.0336E+11,608,Asia,South-eastern Asia,
7/1/2015,PLN,Poland,9.6,3,3.2,2015,POL,4.814129544,15826.38488,6.01004E+11,616,Europe,Eastern Europe,11.77887752
7/1/2015,EUR,Portugal,3,1,3,2015,PRT,2.795024248,23197.44163,2.38941E+11,620,Europe,Southern Europe,11.37828996
7/1/2015,SAR,Saudi Arabia,12,3,4,2015,SAU,-0.741529927,20693.93913,6.84952E+11,682,Asia,Western Asia,
7/1/2015,SGD,Singapore,4.7,1,4.7,2015,SGP,3.699781577,56740.75312,3.18443E+11,702,Asia,South-eastern Asia,
7/1/2015,ZAR,South Africa,26,12,2.17,2015,ZAF,1.414512626,7482.726609,4.26519E+11,710,Africa,Sub-Saharan Africa,
7/1/2015,EUR,Spain,3.65,1,3.65,2015,ESP,2.979182401,32402.68336,1.50975E+12,724,Europe,Southern Europe,12.17890385
7/1/2015,LKR,Sri Lanka,350,133,2.63,2015,LKA,3.419819189,3854.248903,82650513477,144,Asia,Southern Asia,
7/1/2015,SEK,Sweden,43.7,8,5.46,2015,SWE,2.10471614,56610.68499,5.69373E+11,752,Europe,Northern Europe,11.755397
7/1/2015,CHF,Switzerland,6.5,1,6.5,2015,CHE,1.616692155,77451.9812,6.54612E+11,756,Europe,Western Europe,11.8159838
7/1/2015,THB,Thailand,108,34,3.18,2015,THA,4.024085781,6128.658158,4.24164E+11,764,Asia,South-eastern Asia,
7/1/2015,TRY,Turkey,10.25,2,5.12,2015,TUR,7.441193291,14870.67548,1.20604E+12,792,Asia,Western Asia,
7/1/2015,UAH,Ukraine,34,21,1.62,2015,UKR,2.466053452,2994.524185,1.27224E+11,804,Europe,Eastern Europe,11.10456828
7/1/2014,USD,United States,4.29,1,4.29,2014,USA,1.56721517,52534.36528,1.69723E+13,840,Americas,Northern America,
7/1/2015,UYU,Uruguay,113,27,4.19,2015,URY,2.591338687,14437.38469,49616180346,858,Americas,Latin America and the Caribbean,
7/1/2015,VND,Vietnam,60000,21810,2.75,2015,VNM,6.81224566,1852.963037,1.75284E+11,704,Asia,South-eastern Asia,
1/1/2016,ARS,Argentina,33,13,2.54,2016,ARG,-2.514589602,10040.13074,4.46731E+11,32,Americas,Latin America and the Caribbean,
1/1/2016,AUD,Australia,5.3,1,5.3,2016,AUS,2.834948133,56919.37428,1.42255E+12,36,Oceania,Australia and New Zealand,
1/1/2016,EUR,Austria,3.5,1,3.5,2016,AUT,2.729083099,50250.04506,4.44564E+11,40,Europe,Western Europe,11.6479343
1/1/2016,EUR,Belgium,3.95,1,3.95,2016,BEL,1.437834676,46683.15741,5.33218E+11,56,Europe,Western Europe,11.72690496
1/1/2016,BRL,Brazil,13.5,4,3.38,2016,BRA,1.11757918,11026.24216,2.30966E+12,76,Americas,Latin America and the Caribbean,
1/1/2015,USD,United States,4.29,1,4.29,2015,USA,2.21701033,53356.23624,1.73486E+13,840,Americas,Northern America,
1/1/2016,CLP,Chile,2100,715,2.94,2016,CHL,4.024652965,15130.15432,2.83375E+11,152,Americas,Latin America and the Caribbean,
1/1/2016,CNY,China,17.6,6,2.93,2016,CHN,6.6,7754.962119,1.08006E+13,156,Asia,Eastern Asia,
1/1/2016,COP,Colombia,7900,3253,2.43,2016,COL,2.658121,7698.412245,3.82216E+11,170,Americas,Latin America and the Caribbean,
1/1/2016,CRC,Costa Rica,2150,535,4.02,2016,CRI,2.664049844,9892.64112,49457675613,188,Americas,Latin America and the Caribbean,
1/1/2016,CZK,Czech Republic,75,25,3,2016,CZE,2.957784473,23358.87295,2.48204E+11,203,Europe,Eastern Europe,11.39480923
1/1/2016,DKK,Denmark,30,6,5,2016,DNK,1.489659084,62931.24308,3.6484E+11,208,Europe,Northern Europe,11.56210302
1/1/2016,EUR,Estonia,3,1,3,2016,EST,3.865753581,19948.92283,26350212987,233,Europe,Northern Europe,10.42078413
1/1/2016,EUR,Finland,4.1,1,4.1,2016,FIN,1.657533695,48444.74186,2.67321E+11,246,Europe,Northern Europe,11.42703228
1/1/2016,EUR,France,4.1,1,4.1,2016,FRA,1.724880628,43663.58492,2.9249E+12,250,Europe,Western Europe,12.4661115
1/1/2016,EUR,Germany,3.59,1,3.59,2016,DEU,1.425303467,47501.81265,3.93923E+12,276,Europe,Western Europe,12.59541097
1/1/2016,EUR,Greece,3.35,1,3.35,2016,GRC,1.934370821,23558.08397,2.52723E+11,300,Europe,Southern Europe,11.40264529
1/1/2016,HUF,Hungary,900,292,3.08,2016,HUN,4.940418685,16503.47219,1.61219E+11,348,Europe,Eastern Europe,11.20741588
1/1/2016,INR,India,127,66,1.92,2016,IND,6.982333556,2104.163292,2.84613E+12,356,Asia,Southern Asia,
1/1/2016,IDR,Indonesia,30500,13947,2.19,2016,IDN,5.171270328,4284.652535,1.14684E+12,360,Asia,South-eastern Asia,
1/1/2016,EUR,Ireland,3.95,1,3.95,2016,IRL,8.169870971,76880.80771,3.73141E+11,372,Europe,Northern Europe,11.57187351
1/1/2016,ILS,Israel,16.9,3,5.63,2016,ISR,3.30883147,34788.65793,3.09055E+11,376,Asia,Western Asia,
1/1/2016,EUR,Italy,4,1,4,2016,ITA,0.858260216,35391.70548,2.13877E+12,380,Europe,Southern Europe,12.33016331
1/1/2016,JPY,Japan,370,118,3.14,2016,JPN,0.787965413,48919.56089,6.18975E+12,392,Asia,Eastern Asia,
1/1/2016,MYR,Malaysia,8,4,2,2016,MYS,4.723633667,12109.48855,3.81795E+11,458,Asia,South-eastern Asia,
1/1/2016,MXN,Mexico,49,17,2.88,2016,MEX,1.994206817,10385.29785,1.31053E+12,484,Americas,Latin America and the Caribbean,
1/1/2016,EUR,Netherlands,3.45,1,3.45,2016,NLD,2.597453623,55022.91819,9.48101E+11,528,Europe,Western Europe,11.97685453
1/1/2016,NZD,New Zealand,5.9,1,5.9,2016,NZL,2.781079118,38000.12988,1.8565E+11,554,Oceania,Australia and New Zealand,
1/1/2016,NOK,Norway,46.8,8,5.85,2016,NOR,1.446029641,92121.42113,4.89564E+11,578,Europe,Northern Europe,11.68980964
1/1/2016,PKR,Pakistan,300,104,2.88,2016,PAK,5.430010786,1196.594136,2.53935E+11,586,Asia,Southern Asia,
1/1/2016,PEN,Peru,10,3,3.33,2016,PER,3.976501519,6453.922634,2.06456E+11,604,Americas,Latin America and the Caribbean,
1/1/2016,PHP,Philippines,131,47,2.79,2016,PHL,6.243737742,3021.986863,3.22301E+11,608,Asia,South-eastern Asia,
1/1/2016,PLN,Poland,9.6,4,2.4,2016,POL,5.149464079,16639.72798,6.31953E+11,616,Europe,Eastern Europe,11.80068458
1/1/2016,EUR,Portugal,3,1,3,2016,PRT,2.144612162,23737.65871,2.44065E+11,620,Europe,Southern Europe,11.38750543
1/1/2016,SAR,Saudi Arabia,12,3,4,2016,SAU,2.214968724,20775.20181,7.00123E+11,682,Asia,Western Asia,
1/1/2016,SGD,Singapore,4.7,1,4.7,2016,SGP,3.139464543,58247.87264,3.28441E+11,702,Asia,South-eastern Asia,
1/1/2016,ZAR,South Africa,28,15,1.87,2016,ZAF,0.78705557,7439.919412,4.29876E+11,710,Africa,Sub-Saharan Africa,
1/1/2016,EUR,Spain,3.5,1,3.5,2016,ESP,2.581746534,33146.39167,1.54872E+12,724,Europe,Southern Europe,12.18997394
1/1/2016,LKR,Sri Lanka,350,144,2.43,2016,LKA,3.209131128,3936.450246,85302876832,144,Asia,Southern Asia,
1/1/2016,SEK,Sweden,45,8,5.62,2016,SWE,2.358939552,57232.08549,5.82804E+11,752,Europe,Northern Europe,11.76552278
1/1/2016,CHF,Switzerland,6.5,1,6.5,2016,CHE,2.540426713,78816.21505,6.71242E+11,756,Europe,Western Europe,11.82687892
1/1/2016,THB,Thailand,112,36,3.11,2016,THA,4.129226103,6361.62499,4.41678E+11,764,Asia,South-eastern Asia,
1/1/2016,TRY,Turkey,10.25,3,3.42,2016,TUR,2.566623037,15026.70752,1.23699E+12,792,Asia,Western Asia,
1/1/2016,UAH,Ukraine,36,23,1.57,2016,UKR,3.335489309,3110.194646,1.31467E+11,804,Europe,Eastern Europe,11.11881778
7/1/2015,USD,United States,4.29,1,4.29,2015,USA,2.21701033,53356.23624,1.73486E+13,840,Americas,Northern America,
1/1/2016,UYU,Uruguay,113,30,3.77,2016,URY,1.620083629,14617.464,50420003961,858,Americas,Latin America and the Caribbean,
1/1/2016,VND,Vietnam,60000,22467,2.67,2016,VNM,7.075788617,1964.475991,1.87687E+11,704,Asia,South-eastern Asia,
7/1/2016,ARS,Argentina,50,14,3.57,2016,ARG,-2.514589602,10040.13074,4.46731E+11,32,Americas,Latin America and the Caribbean,
7/1/2016,AUD,Australia,5.75,1,5.75,2016,AUS,2.834948133,56919.37428,1.42255E+12,36,Oceania,Australia and New Zealand,
7/1/2016,EUR,Austria,3.6,1,3.6,2016,AUT,2.729083099,50250.04506,4.44564E+11,40,Europe,Western Europe,11.6479343
7/1/2016,EUR,Belgium,3.95,1,3.95,2016,BEL,1.437834676,46683.15741,5.33218E+11,56,Europe,Western Europe,11.72690496
7/1/2016,BRL,Brazil,15.5,3,5.17,2016,BRA,1.11757918,11026.24216,2.30966E+12,76,Americas,Latin America and the Caribbean,
1/1/2016,USD,United States,4.29,1,4.29,2016,USA,2.856987816,54541.72052,1.78443E+13,840,Americas,Northern America,
7/1/2016,CLP,Chile,2300,651,3.53,2016,CHL,4.024652965,15130.15432,2.83375E+11,152,Americas,Latin America and the Caribbean,
7/1/2016,CNY,China,18.6,6,3.1,2016,CHN,6.6,7754.962119,1.08006E+13,156,Asia,Eastern Asia,
7/1/2016,COP,Colombia,8900,2929,3.04,2016,COL,2.658121,7698.412245,3.82216E+11,170,Americas,Latin America and the Caribbean,
7/1/2016,CRC,Costa Rica,2250,546,4.12,2016,CRI,2.664049844,9892.64112,49457675613,188,Americas,Latin America and the Caribbean,
7/1/2016,CZK,Czech Republic,75,24,3.12,2016,CZE,2.957784473,23358.87295,2.48204E+11,203,Europe,Eastern Europe,11.39480923
7/1/2016,DKK,Denmark,30,6,5,2016,DNK,1.489659084,62931.24308,3.6484E+11,208,Europe,Northern Europe,11.56210302
7/1/2016,EUR,Estonia,3.1,1,3.1,2016,EST,3.865753581,19948.92283,26350212987,233,Europe,Northern Europe,10.42078413
7/1/2016,EUR,Finland,4.6,1,4.6,2016,FIN,1.657533695,48444.74186,2.67321E+11,246,Europe,Northern Europe,11.42703228
7/1/2016,EUR,France,4.1,1,4.1,2016,FRA,1.724880628,43663.58492,2.9249E+12,250,Europe,Western Europe,12.4661115
7/1/2016,EUR,Germany,3.79,1,3.79,2016,DEU,1.425303467,47501.81265,3.93923E+12,276,Europe,Western Europe,12.59541097
7/1/2016,EUR,Greece,3.35,1,3.35,2016,GRC,1.934370821,23558.08397,2.52723E+11,300,Europe,Southern Europe,11.40264529
7/1/2016,HUF,Hungary,900,285,3.16,2016,HUN,4.940418685,16503.47219,1.61219E+11,348,Europe,Eastern Europe,11.20741588
7/1/2016,INR,India,162,67,2.42,2016,IND,6.982333556,2104.163292,2.84613E+12,356,Asia,Southern Asia,
7/1/2016,IDR,Indonesia,31000,13112,2.36,2016,IDN,5.171270328,4284.652535,1.14684E+12,360,Asia,South-eastern Asia,
7/1/2016,EUR,Ireland,4,1,4,2016,IRL,8.169870971,76880.80771,3.73141E+11,372,Europe,Northern Europe,11.57187351
7/1/2016,ILS,Israel,16.9,3,5.63,2016,ISR,3.30883147,34788.65793,3.09055E+11,376,Asia,Western Asia,
7/1/2016,EUR,Italy,4.2,1,4.2,2016,ITA,0.858260216,35391.70548,2.13877E+12,380,Europe,Southern Europe,12.33016331
7/1/2016,JPY,Japan,370,106,3.49,2016,JPN,0.787965413,48919.56089,6.18975E+12,392,Asia,Eastern Asia,
7/1/2016,MYR,Malaysia,8,4,2,2016,MYS,4.723633667,12109.48855,3.81795E+11,458,Asia,South-eastern Asia,
7/1/2016,MXN,Mexico,44,18,2.44,2016,MEX,1.994206817,10385.29785,1.31053E+12,484,Americas,Latin America and the Caribbean,
7/1/2016,EUR,Netherlands,3.45,1,3.45,2016,NLD,2.597453623,55022.91819,9.48101E+11,528,Europe,Western Europe,11.97685453
7/1/2016,NZD,New Zealand,6,1,6,2016,NZL,2.781079118,38000.12988,1.8565E+11,554,Oceania,Australia and New Zealand,
7/1/2016,NOK,Norway,46.8,8,5.85,2016,NOR,1.446029641,92121.42113,4.89564E+11,578,Europe,Northern Europe,11.68980964
7/1/2016,PKR,Pakistan,375,104,3.61,2016,PAK,5.430010786,1196.594136,2.53935E+11,586,Asia,Southern Asia,
7/1/2016,PEN,Peru,10,3,3.33,2016,PER,3.976501519,6453.922634,2.06456E+11,604,Americas,Latin America and the Caribbean,
7/1/2016,PHP,Philippines,133,47,2.83,2016,PHL,6.243737742,3021.986863,3.22301E+11,608,Asia,South-eastern Asia,
7/1/2016,PLN,Poland,9.6,3,3.2,2016,POL,5.149464079,16639.72798,6.31953E+11,616,Europe,Eastern Europe,11.80068458
7/1/2016,EUR,Portugal,3.05,1,3.05,2016,PRT,2.144612162,23737.65871,2.44065E+11,620,Europe,Southern Europe,11.38750543
7/1/2016,SAR,Saudi Arabia,12,3,4,2016,SAU,2.214968724,20775.20181,7.00123E+11,682,Asia,Western Asia,
7/1/2016,SGD,Singapore,5.45,1,5.45,2016,SGP,3.139464543,58247.87264,3.28441E+11,702,Asia,South-eastern Asia,
7/1/2016,ZAR,South Africa,30,14,2.14,2016,ZAF,0.78705557,7439.919412,4.29876E+11,710,Africa,Sub-Saharan Africa,
7/1/2016,EUR,Spain,3.5,1,3.5,2016,ESP,2.581746534,33146.39167,1.54872E+12,724,Europe,Southern Europe,12.18997394
7/1/2016,LKR,Sri Lanka,530,146,3.63,2016,LKA,3.209131128,3936.450246,85302876832,144,Asia,Southern Asia,
7/1/2016,SEK,Sweden,44.94,8,5.62,2016,SWE,2.358939552,57232.08549,5.82804E+11,752,Europe,Northern Europe,11.76552278
7/1/2016,CHF,Switzerland,6.5,1,6.5,2016,CHE,2.540426713,78816.21505,6.71242E+11,756,Europe,Western Europe,11.82687892
7/1/2016,THB,Thailand,119,34,3.5,2016,THA,4.129226103,6361.62499,4.41678E+11,764,Asia,South-eastern Asia,
7/1/2016,TRY,Turkey,10.75,3,3.58,2016,TUR,2.566623037,15026.70752,1.23699E+12,792,Asia,Western Asia,
7/1/2016,UAH,Ukraine,39,24,1.62,2016,UKR,3.335489309,3110.194646,1.31467E+11,804,Europe,Eastern Europe,11.11881778
7/1/2016,USD,United States,4.5,1,4.5,2016,USA,2.856987816,54541.72052,1.78443E+13,840,Americas,Northern America,
7/1/2016,UYU,Uruguay,123,30,4.1,2016,URY,1.620083629,14617.464,50420003961,858,Americas,Latin America and the Caribbean,
7/1/2016,VND,Vietnam,60000,22300,2.69,2016,VNM,7.075788617,1964.475991,1.87687E+11,704,Asia,South-eastern Asia,
